Country,Location,Title,Company,Url,English,EducationLevel,YearsExperience,CompanyScore,SalaryUSD,CountryScore
Chile,"Santiago, Santiago Metropolitan Region, Chile",Data Scientist Especialista,Valor Único,https://cl.linkedin.com/jobs/view/data-scientist-especialista-at-valor-%C3%BAnico-3319606872?refId=dX%2BgC7ODhEyJawlRHOt76A%3D%3D&trackingId=XnanMoZTLwvzXvNLBSvpwg%3D%3D&position=20&pageNum=0&trk=public_jobs_jserp-result_search-card,1,4,9,1.206674997,3474,34.0
Chile,"Santiago, Santiago Metropolitan Region, Chile",Data Scientist,PMA Design,https://cl.linkedin.com/jobs/view/data-scientist-at-pma-design-3267952609?refId=dX%2BgC7ODhEyJawlRHOt76A%3D%3D&trackingId=dSWR6y%2FH8RAMrxbZ2CNoTw%3D%3D&position=21&pageNum=0&trk=public_jobs_jserp-result_search-card,0,3,6,3.819440547,2012,34.0
Chile,"Santiago, Santiago Metropolitan Region, Chile",Data Scientist,Enel Chile,https://cl.linkedin.com/jobs/view/data-scientist-at-enel-chile-3324714136?refId=dX%2BgC7ODhEyJawlRHOt76A%3D%3D&trackingId=LJzq8%2FBITYbgAZq%2Bst8QAQ%3D%3D&position=22&pageNum=0&trk=public_jobs_jserp-result_search-card,1,2,7,3.141699448,2499,34.0
Chile,"Santiago, Santiago Metropolitan Region, Chile",Data Scientist,Page Personnel,https://cl.linkedin.com/jobs/view/data-scientist-at-page-personnel-3173868387?refId=dX%2BgC7ODhEyJawlRHOt76A%3D%3D&trackingId=51Ww4UG2Zc7xnvVfORUSeA%3D%3D&position=23&pageNum=0&trk=public_jobs_jserp-result_search-card,0,2,6,3.560487409,1707,34.0
Chile,"Santiago, Santiago Metropolitan Region, Chile",Data Science SR,Cencosud S.A.,https://cl.linkedin.com/jobs/view/data-science-sr-at-cencosud-s-a-3292115469?refId=dX%2BgC7ODhEyJawlRHOt76A%3D%3D&trackingId=Gg1Knz5xjH1SpS%2B0u7YBqQ%3D%3D&position=24&pageNum=0&trk=public_jobs_jserp-result_search-card,1,2,6,9.051009195,2317,34.0
Chile,"Santiago, Santiago Metropolitan Region, Chile",Data Scientist,PMA Design,https://cl.linkedin.com/jobs/view/data-scientist-at-pma-design-3300688385?refId=dX%2BgC7ODhEyJawlRHOt76A%3D%3D&trackingId=tZ2ENpT8xzwaUzvQliBIqg%3D%3D&position=25&pageNum=0&trk=public_jobs_jserp-result_search-card,1,4,7,4.782898242,3109,34.0
Argentina,Greater Buenos Aires,Associate Data Scientist,BBVA en Argentina,https://ar.linkedin.com/jobs/view/associate-data-scientist-at-bbva-en-argentina-3293110026?refId=ZP%2Bkpw8jemlhuGgKKbb5Hg%3D%3D&trackingId=p6JgNqwoYyIedZI%2FZ%2Bvw6Q%3D%3D&position=1&pageNum=0&trk=public_jobs_jserp-result_search-card,1,4,7,6.31883461,2611,28.56
Argentina,"Buenos Aires, Buenos Aires Province, Argentina",Nerdearla 2022 - Data Science,Accenture Argentina,https://ar.linkedin.com/jobs/view/nerdearla-2022-data-science-at-accenture-argentina-3319845965?refId=ZP%2Bkpw8jemlhuGgKKbb5Hg%3D%3D&trackingId=FUb6Zjxw2KWIixsiyX0vNw%3D%3D&position=2&pageNum=0&trk=public_jobs_jserp-result_search-card,0,4,8,8.242063706,2253,28.56
Argentina,"Buenos Aires, Buenos Aires Province, Argentina",Data Science - Data & AI,Accenture Argentina,https://ar.linkedin.com/jobs/view/data-science-data-ai-at-accenture-argentina-3292870802?refId=ZP%2Bkpw8jemlhuGgKKbb5Hg%3D%3D&trackingId=UONysKHBkmhUghW7%2Bg9KfA%3D%3D&position=3&pageNum=0&trk=public_jobs_jserp-result_search-card,0,2,5,7.956543454,1281,28.56
Argentina,"Buenos Aires Province, Argentina",ARG - Data Scientist,Movistar (Telefónica Hispam),https://ar.linkedin.com/jobs/view/arg-data-scientist-at-movistar-telef%C3%B3nica-hispam-3293135645?refId=ZP%2Bkpw8jemlhuGgKKbb5Hg%3D%3D&trackingId=6nicGLoqOJceVsqEyA41CA%3D%3D&position=4&pageNum=0&trk=public_jobs_jserp-result_search-card,1,2,6,6.159192814,1946,28.56
Argentina,"Buenos Aires, Buenos Aires Province, Argentina",Data Scientist @Tiimiit,Prisma Medios de Pago,https://ar.linkedin.com/jobs/view/data-scientist-%40tiimiit-at-prisma-medios-de-pago-3289559635?refId=ZP%2Bkpw8jemlhuGgKKbb5Hg%3D%3D&trackingId=tbkOJyL7KWababWm1CbvzQ%3D%3D&position=5&pageNum=0&trk=public_jobs_jserp-result_search-card,1,4,9,7.756375595,2918,28.56
Argentina,"Autonomous City of Buenos Aires, Buenos Aires Province, Argentina",Científico de Datos Remoto,Consultoriait.com.ar,https://ar.linkedin.com/jobs/view/cient%C3%ADfico-de-datos-remoto-at-consultoriait-com-ar-3298067906?refId=ZP%2Bkpw8jemlhuGgKKbb5Hg%3D%3D&trackingId=CjPqg2rKhBSnvN3Xp7xqMQ%3D%3D&position=6&pageNum=0&trk=public_jobs_jserp-result_search-card,0,2,8,4.044658268,1741,28.56
Argentina,"Quilmes, Buenos Aires Province, Argentina",Data Science - PO,Cervecería y Maltería Quilmes,https://ar.linkedin.com/jobs/view/data-science-po-at-cervecer%C3%ADa-y-malter%C3%ADa-quilmes-3312965840?refId=ZP%2Bkpw8jemlhuGgKKbb5Hg%3D%3D&trackingId=Q7FwXkKKG%2B9Q61vZ%2FIZoew%3D%3D&position=7&pageNum=0&trk=public_jobs_jserp-result_search-card,0,2,5,7.224803208,1281,28.56
Argentina,"Buenos Aires, Buenos Aires Province, Argentina",Machine Learning Engineer,Kavak.com,https://ar.linkedin.com/jobs/view/machine-learning-engineer-at-kavak-com-3213552891?refId=ZP%2Bkpw8jemlhuGgKKbb5Hg%3D%3D&trackingId=Lh3tRGEd4gGsbTgWDaf5sQ%3D%3D&position=8&pageNum=0&trk=public_jobs_jserp-result_search-card,0,3,7,6.009577902,1844,28.56
Argentina,"Buenos Aires Province, Argentina",Data Science Research Specialist,Accenture,https://ar.linkedin.com/jobs/view/data-science-research-specialist-at-accenture-3312943232?refId=ZP%2Bkpw8jemlhuGgKKbb5Hg%3D%3D&trackingId=jSuJlPyELo4tkmJj5OMrBA%3D%3D&position=9&pageNum=0&trk=public_jobs_jserp-result_search-card,0,4,9,8.536556929,2407,28.56
Argentina,"Buenos Aires, Buenos Aires Province, Argentina",Data Scientist,Fusemachines,https://ar.linkedin.com/jobs/view/data-scientist-at-fusemachines-3313450103?refId=ZP%2Bkpw8jemlhuGgKKbb5Hg%3D%3D&trackingId=CbVoaEzdGO5k7weyLuS%2Bpg%3D%3D&position=10&pageNum=0&trk=public_jobs_jserp-result_search-card,0,3,7,6.136482597,1843,28.56
Argentina,Argentina,Data Scientist Ssr / Sr,Naranja X,https://ar.linkedin.com/jobs/view/data-scientist-ssr-sr-at-naranja-x-3281146849?refId=ZP%2Bkpw8jemlhuGgKKbb5Hg%3D%3D&trackingId=JimzlbYFZ4omwSCH53r2KQ%3D%3D&position=11&pageNum=0&trk=public_jobs_jserp-result_search-card,1,3,7,4.533900895,2355,28.56
Argentina,Argentina,Machine Learning Engineer,GlobalLogic Latinoamérica,https://ar.linkedin.com/jobs/view/machine-learning-engineer-at-globallogic-latinoam%C3%A9rica-3305940206?refId=ZP%2Bkpw8jemlhuGgKKbb5Hg%3D%3D&trackingId=VdMpu%2F4Kqi6DLhqjnitVlQ%3D%3D&position=12&pageNum=0&trk=public_jobs_jserp-result_search-card,0,3,7,3.517281386,1844,28.56
Argentina,Argentina,Python Developer JR,Onapsis,https://ar.linkedin.com/jobs/view/python-developer-jr-at-onapsis-3172698415?refId=ZP%2Bkpw8jemlhuGgKKbb5Hg%3D%3D&trackingId=07oJf3gWZb9BAaOctyGlXA%3D%3D&position=13&pageNum=0&trk=public_jobs_jserp-result_search-card,1,2,6,4.237089791,1946,28.56
Argentina,"Moreno, Buenos Aires Province, Argentina",ARG - Data Scientist,Telefónica,https://ar.linkedin.com/jobs/view/arg-data-scientist-at-telef%C3%B3nica-3309226807?refId=ZP%2Bkpw8jemlhuGgKKbb5Hg%3D%3D&trackingId=RQ90Wlv21FgIPuG9kCsdoQ%3D%3D&position=14&pageNum=0&trk=public_jobs_jserp-result_search-card,0,2,6,4.517157232,1434,28.56
Argentina,"Buenos Aires, Buenos Aires Province, Argentina",Senior Data Scientist - IA,Galicia Bank,https://ar.linkedin.com/jobs/view/senior-data-scientist-ia-at-banco-galicia-3313341198?refId=ZP%2Bkpw8jemlhuGgKKbb5Hg%3D%3D&trackingId=L1s5%2BMsrv26PiFjSzgJBWA%3D%3D&position=15&pageNum=0&trk=public_jobs_jserp-result_search-card,1,0,4,2.021403989,1127,28.56
Argentina,"Buenos Aires, Buenos Aires Province, Argentina",Product Data Scientist,Dialpad,https://ar.linkedin.com/jobs/view/product-data-scientist-at-dialpad-3309512298?refId=ZP%2Bkpw8jemlhuGgKKbb5Hg%3D%3D&trackingId=2ab6%2Fljzo3Z0JfvSDa1bXQ%3D%3D&position=16&pageNum=0&trk=public_jobs_jserp-result_search-card,1,0,4,5.747482631,1127,28.56
Argentina,"Buenos Aires, Buenos Aires Province, Argentina",Data Scientist - ID: 220006RZ,Prosegur,https://ar.linkedin.com/jobs/view/data-scientist-id-220006rz-at-prosegur-3312259464?refId=ZP%2Bkpw8jemlhuGgKKbb5Hg%3D%3D&trackingId=u%2B7e0hMmGznUrIOO8paO%2Fg%3D%3D&position=17&pageNum=0&trk=public_jobs_jserp-result_search-card,0,3,8,5.697222976,1997,28.56
Argentina,"Buenos Aires, Buenos Aires Province, Argentina",Data Scientist,Chubb,https://ar.linkedin.com/jobs/view/data-scientist-at-chubb-3312870777?refId=ZP%2Bkpw8jemlhuGgKKbb5Hg%3D%3D&trackingId=XgCC60AsdPUR7UrEYwwgvg%3D%3D&position=18&pageNum=0&trk=public_jobs_jserp-result_search-card,0,5,8,4.075950617,2509,28.56
Argentina,"Comuna 1, Buenos Aires Province, Argentina",Data Analyst / Data Scientist,United Latino Students Association,https://ar.linkedin.com/jobs/view/data-analyst-data-scientist-at-united-latino-students-association-3179812901?refId=ZP%2Bkpw8jemlhuGgKKbb5Hg%3D%3D&trackingId=ZX6GCs5tKHVUABH2c%2FRZ8Q%3D%3D&position=19&pageNum=0&trk=public_jobs_jserp-result_search-card,1,3,9,4.561982659,2662,28.56
Argentina,"Buenos Aires, Buenos Aires Province, Argentina","Data Scientist, Tech Lead",Jampp,https://ar.linkedin.com/jobs/view/data-scientist-tech-lead-at-jampp-3324704657?refId=ZP%2Bkpw8jemlhuGgKKbb5Hg%3D%3D&trackingId=ZXl9XPGyGirmZqOuSnzqtw%3D%3D&position=20&pageNum=0&trk=public_jobs_jserp-result_search-card,0,4,11,3.992344877,2714,28.56
Argentina,Argentina,Data Scientist SR (por proyectos),Seeds,https://ar.linkedin.com/jobs/view/data-scientist-sr-por-proyectos-at-seeds-3312248034?refId=ZP%2Bkpw8jemlhuGgKKbb5Hg%3D%3D&trackingId=wqanBZqqMNnpJiKBaYPSlA%3D%3D&position=21&pageNum=0&trk=public_jobs_jserp-result_search-card,0,4,10,0.184837134,2560,28.56
Argentina,"Buenos Aires, Buenos Aires Province, Argentina",Machine Learning developer,redbee,https://ar.linkedin.com/jobs/view/machine-learning-developer-at-redbee-studios-3318525007?refId=ZP%2Bkpw8jemlhuGgKKbb5Hg%3D%3D&trackingId=ytEhb6s%2FAXKFdAzgcdEL1g%3D%3D&position=22&pageNum=0&trk=public_jobs_jserp-result_search-card,1,3,6,1.894970978,2202,28.56
Argentina,"Buenos Aires, Buenos Aires Province, Argentina",Python Developer (DE01010),Athyna,https://ar.linkedin.com/jobs/view/python-developer-de01010-at-athyna-3326047044?refId=ZP%2Bkpw8jemlhuGgKKbb5Hg%3D%3D&trackingId=dRrXOIg4OMBUtQggKWNs9w%3D%3D&position=23&pageNum=0&trk=public_jobs_jserp-result_search-card,0,2,5,4.336007326,1281,28.56
Argentina,"Autonomous City of Buenos Aires, Buenos Aires Province, Argentina",Python Developer - Remoto,Experis Argentina,https://ar.linkedin.com/jobs/view/python-developer-remoto-at-experis-argentina-3289892542?refId=ZP%2Bkpw8jemlhuGgKKbb5Hg%3D%3D&trackingId=1IjtKZkANGk0OXJXdbeXWw%3D%3D&position=24&pageNum=0&trk=public_jobs_jserp-result_search-card,1,2,5,6.735996904,1792,28.56
Argentina,"Autonomous City of Buenos Aires, Buenos Aires Province, Argentina",Data Scientist Ssr,Empleos IT,https://ar.linkedin.com/jobs/view/data-scientist-ssr-at-empleos-it-argentina-3300960076?refId=ZP%2Bkpw8jemlhuGgKKbb5Hg%3D%3D&trackingId=ZkVHqcU%2FkhtpBzb4hVQnNA%3D%3D&position=25&pageNum=0&trk=public_jobs_jserp-result_search-card,1,4,6,4.267293976,2458,28.56
Argentina,Argentina,Machine Learning Engineer,GlobalLogic Latinoamérica,https://ar.linkedin.com/jobs/view/machine-learning-engineer-at-globallogic-latinoam%C3%A9rica-3305940206?refId=qAFAc12R3z2oKCRmobaMog%3D%3D&trackingId=y697yHzFM%2B%2BEoR%2FK37cfew%3D%3D&position=1&pageNum=0&trk=public_jobs_jserp-result_search-card,1,1,4,2.229420929,1383,28.56
Argentina,Greater Buenos Aires,Associate Data Scientist,BBVA en Argentina,https://ar.linkedin.com/jobs/view/associate-data-scientist-at-bbva-en-argentina-3293110026?refId=qAFAc12R3z2oKCRmobaMog%3D%3D&trackingId=wkW9HAs%2BBbUYLBfL35kjzA%3D%3D&position=2&pageNum=0&trk=public_jobs_jserp-result_search-card,0,5,9,5.293067903,2662,28.56
Argentina,"Buenos Aires, Buenos Aires Province, Argentina",Data Scientist @Tiimiit,Prisma Medios de Pago,https://ar.linkedin.com/jobs/view/data-scientist-%40tiimiit-at-prisma-medios-de-pago-3289559635?refId=qAFAc12R3z2oKCRmobaMog%3D%3D&trackingId=jfNq36o1CVfQqJ4lhWF5mw%3D%3D&position=3&pageNum=0&trk=public_jobs_jserp-result_search-card,1,3,8,7.182139344,2509,28.56
Argentina,"Buenos Aires, Buenos Aires Province, Argentina",Machine Learning Engineer,Kavak.com,https://ar.linkedin.com/jobs/view/machine-learning-engineer-at-kavak-com-3213552891?refId=qAFAc12R3z2oKCRmobaMog%3D%3D&trackingId=GvqnOzWIWm133jm7MLoQug%3D%3D&position=4&pageNum=0&trk=public_jobs_jserp-result_search-card,0,3,8,9.217041137,1997,28.56
Argentina,"Buenos Aires, Buenos Aires Province, Argentina",Data Scientist - ID: 220006RZ,Prosegur,https://ar.linkedin.com/jobs/view/data-scientist-id-220006rz-at-prosegur-3312259464?refId=qAFAc12R3z2oKCRmobaMog%3D%3D&trackingId=UZwp4DRqsPKSKfXMoumVVg%3D%3D&position=5&pageNum=0&trk=public_jobs_jserp-result_search-card,0,3,5,3.455748201,1536,28.56
Argentina,"Buenos Aires, Buenos Aires Province, Argentina",Data Science - Data & AI,Accenture Argentina,https://ar.linkedin.com/jobs/view/data-science-data-ai-at-accenture-argentina-3292870802?refId=qAFAc12R3z2oKCRmobaMog%3D%3D&trackingId=w%2BR6bE1%2BkgPqt3t5U0Ey5w%3D%3D&position=6&pageNum=0&trk=public_jobs_jserp-result_search-card,1,2,6,5.215731485,1946,28.56
Argentina,"Buenos Aires Province, Argentina",ARG - Data Scientist,Movistar (Telefónica Hispam),https://ar.linkedin.com/jobs/view/arg-data-scientist-at-movistar-telef%C3%B3nica-hispam-3293135645?refId=qAFAc12R3z2oKCRmobaMog%3D%3D&trackingId=H9QRy1j1YNqRRx8mSmPPnw%3D%3D&position=7&pageNum=0&trk=public_jobs_jserp-result_search-card,0,3,6,3.795134464,1690,28.56
Argentina,"Buenos Aires, Buenos Aires Province, Argentina",Data Scientist,Fusemachines,https://ar.linkedin.com/jobs/view/data-scientist-at-fusemachines-3313450103?refId=qAFAc12R3z2oKCRmobaMog%3D%3D&trackingId=JN45gEwf9plIQeGG2cb9QA%3D%3D&position=8&pageNum=0&trk=public_jobs_jserp-result_search-card,0,0,5,6.510542535,769,28.56
Argentina,"Buenos Aires, Buenos Aires Province, Argentina",Machine Learning developer,redbee,https://ar.linkedin.com/jobs/view/machine-learning-developer-at-redbee-studios-3318525007?refId=qAFAc12R3z2oKCRmobaMog%3D%3D&trackingId=In%2BDW%2BxMU4d5JZ5myb8aUA%3D%3D&position=9&pageNum=0&trk=public_jobs_jserp-result_search-card,0,3,5,3.976439495,1536,28.56
Argentina,"Buenos Aires, Buenos Aires Province, Argentina","Data Scientist, Tech Lead",Jampp,https://ar.linkedin.com/jobs/view/data-scientist-tech-lead-at-jampp-3324704657?refId=qAFAc12R3z2oKCRmobaMog%3D%3D&trackingId=AhXBwlhUmO0gU9m9NvXygQ%3D%3D&position=10&pageNum=0&trk=public_jobs_jserp-result_search-card,1,3,8,5.095012797,2509,28.56
Argentina,"Buenos Aires Province, Argentina",Data Science Research Specialist,Accenture,https://ar.linkedin.com/jobs/view/data-science-research-specialist-at-accenture-3312943232?refId=qAFAc12R3z2oKCRmobaMog%3D%3D&trackingId=Ld0ICH1Oeb4nETJzQ1xQiA%3D%3D&position=11&pageNum=0&trk=public_jobs_jserp-result_search-card,0,3,7,3.14225857,1844,28.56
Argentina,"Autonomous City of Buenos Aires, Buenos Aires Province, Argentina",Científico de Datos Remoto,Consultoriait.com.ar,https://ar.linkedin.com/jobs/view/cient%C3%ADfico-de-datos-remoto-at-consultoriait-com-ar-3298067906?refId=qAFAc12R3z2oKCRmobaMog%3D%3D&trackingId=ciJz5CT3el%2BxsEhe6o2lxA%3D%3D&position=12&pageNum=0&trk=public_jobs_jserp-result_search-card,0,3,6,4.477911782,1690,28.56
Argentina,"Buenos Aires, Buenos Aires Province, Argentina",Nerdearla 2022 - Data Science,Accenture Argentina,https://ar.linkedin.com/jobs/view/nerdearla-2022-data-science-at-accenture-argentina-3319845965?refId=qAFAc12R3z2oKCRmobaMog%3D%3D&trackingId=emrfXUKJIaZxe34PGxkXMw%3D%3D&position=13&pageNum=0&trk=public_jobs_jserp-result_search-card,0,4,8,7.328667757,2253,28.56
Argentina,Argentina,Data Scientist Sr,Havas Group,https://ar.linkedin.com/jobs/view/data-scientist-sr-at-havas-group-3309516053?refId=qAFAc12R3z2oKCRmobaMog%3D%3D&trackingId=l6ZWQBfp0HdP25812%2F8uUQ%3D%3D&position=14&pageNum=0&trk=public_jobs_jserp-result_search-card,0,6,9,7.376888906,2918,28.56
Argentina,"Buenos Aires, Buenos Aires Province, Argentina",Data Scientist,Chubb,https://ar.linkedin.com/jobs/view/data-scientist-at-chubb-3312870777?refId=qAFAc12R3z2oKCRmobaMog%3D%3D&trackingId=w2%2F8A91U3pP%2FeYSDZPlThA%3D%3D&position=15&pageNum=0&trk=public_jobs_jserp-result_search-card,1,4,8,4.095031556,2765,28.56
Argentina,"Buenos Aires, Buenos Aires Province, Argentina",Machine Learning Engineer,Fusemachines,https://ar.linkedin.com/jobs/view/machine-learning-engineer-at-fusemachines-3313442586?refId=qAFAc12R3z2oKCRmobaMog%3D%3D&trackingId=rTot69sdKw9W2wzwACUGxw%3D%3D&position=16&pageNum=0&trk=public_jobs_jserp-result_search-card,0,3,7,7.319838439,1844,28.56
Argentina,"Moreno, Buenos Aires Province, Argentina",ARG - Data Scientist,Telefónica,https://ar.linkedin.com/jobs/view/arg-data-scientist-at-telef%C3%B3nica-3309226807?refId=qAFAc12R3z2oKCRmobaMog%3D%3D&trackingId=a7s3117HwQMagG1CUjUSHg%3D%3D&position=17&pageNum=0&trk=public_jobs_jserp-result_search-card,1,4,10,5.63329481,3072,28.56
Argentina,"Buenos Aires, Buenos Aires Province, Argentina",Machine Learning Engineer,Fusemachines,https://ar.linkedin.com/jobs/view/machine-learning-engineer-at-fusemachines-3313445176?refId=qAFAc12R3z2oKCRmobaMog%3D%3D&trackingId=D5R21Mcy8EMNJtc5rLpwZQ%3D%3D&position=18&pageNum=0&trk=public_jobs_jserp-result_search-card,0,4,8,2.235429653,2253,28.56
Argentina,Argentina,Data Scientist Ssr / Sr,Naranja X,https://ar.linkedin.com/jobs/view/data-scientist-ssr-sr-at-naranja-x-3281146849?refId=qAFAc12R3z2oKCRmobaMog%3D%3D&trackingId=V%2FaCJtQagYSIu19Z%2BFiinA%3D%3D&position=19&pageNum=0&trk=public_jobs_jserp-result_search-card,0,5,10,4.960486244,2816,28.56
Argentina,"Quilmes, Buenos Aires Province, Argentina",Data Science - PO,Cervecería y Maltería Quilmes,https://ar.linkedin.com/jobs/view/data-science-po-at-cervecer%C3%ADa-y-malter%C3%ADa-quilmes-3312965840?refId=qAFAc12R3z2oKCRmobaMog%3D%3D&trackingId=VqcNtiZLabynmI4LlKynkQ%3D%3D&position=20&pageNum=0&trk=public_jobs_jserp-result_search-card,1,3,6,3.634119238,2202,28.56
Argentina,Argentina,Data Scientist SR (por proyectos),Seeds,https://ar.linkedin.com/jobs/view/data-scientist-sr-por-proyectos-at-seeds-3312248034?refId=qAFAc12R3z2oKCRmobaMog%3D%3D&trackingId=HvJ%2FK7HAG6s21R%2FCcmyxeA%3D%3D&position=21&pageNum=0&trk=public_jobs_jserp-result_search-card,0,4,9,6.819948159,2407,28.56
Argentina,"Buenos Aires, Buenos Aires Province, Argentina",Product Data Scientist,Dialpad,https://ar.linkedin.com/jobs/view/product-data-scientist-at-dialpad-3309512298?refId=qAFAc12R3z2oKCRmobaMog%3D%3D&trackingId=1STPRfnRNyNISq0efP1PnA%3D%3D&position=22&pageNum=0&trk=public_jobs_jserp-result_search-card,0,2,8,5.281888577,1741,28.56
Argentina,"Autonomous City of Buenos Aires, Buenos Aires Province, Argentina",Data Scientist Ssr,Empleos IT,https://ar.linkedin.com/jobs/view/data-scientist-ssr-at-empleos-it-argentina-3300960076?refId=qAFAc12R3z2oKCRmobaMog%3D%3D&trackingId=J7SYUR87suxpOULL%2FZENLA%3D%3D&position=23&pageNum=0&trk=public_jobs_jserp-result_search-card,1,4,8,3.82241517,2765,28.56
Argentina,Argentina,Artificial Intelligence Engineer,Despegar,https://ar.linkedin.com/jobs/view/artificial-intelligence-engineer-at-despegar-3296360842?refId=qAFAc12R3z2oKCRmobaMog%3D%3D&trackingId=gMLUg0sEYnZRd%2BmW5exaAg%3D%3D&position=24&pageNum=0&trk=public_jobs_jserp-result_search-card,0,3,5,5.76568952,1537,28.56
Argentina,"Buenos Aires, Buenos Aires Province, Argentina",Python Developer (DE01010),Athyna,https://ar.linkedin.com/jobs/view/python-developer-de01010-at-athyna-3326047044?refId=qAFAc12R3z2oKCRmobaMog%3D%3D&trackingId=FMoV5O2%2F%2BHxuiVHbEvyK4g%3D%3D&position=25&pageNum=0&trk=public_jobs_jserp-result_search-card,1,5,10,5.36150811,3328,28.56
Argentina,Argentina,Machine Learning Engineer,GlobalLogic Latinoamérica,https://ar.linkedin.com/jobs/view/machine-learning-engineer-at-globallogic-latinoam%C3%A9rica-3305940206?refId=0dguUHb9KykI7iZgHxG2BA%3D%3D&trackingId=u8zbEBfUutvZeZfV%2BIpfDg%3D%3D&position=1&pageNum=0&trk=public_jobs_jserp-result_search-card,1,3,8,8.187864729,2509,28.56
Argentina,Greater Buenos Aires,Associate Data Scientist,BBVA en Argentina,https://ar.linkedin.com/jobs/view/associate-data-scientist-at-bbva-en-argentina-3293110026?refId=0dguUHb9KykI7iZgHxG2BA%3D%3D&trackingId=hfzk%2Bgm0dl%2F8jmUD2dIawg%3D%3D&position=2&pageNum=0&trk=public_jobs_jserp-result_search-card,0,4,7,4.799008052,2100,28.56
Argentina,"Buenos Aires, Buenos Aires Province, Argentina",Data Scientist @Tiimiit,Prisma Medios de Pago,https://ar.linkedin.com/jobs/view/data-scientist-%40tiimiit-at-prisma-medios-de-pago-3289559635?refId=0dguUHb9KykI7iZgHxG2BA%3D%3D&trackingId=El83rb8VmJx18Do27vqY1g%3D%3D&position=3&pageNum=0&trk=public_jobs_jserp-result_search-card,1,5,6,3.058887304,2714,28.56
Argentina,"Buenos Aires, Buenos Aires Province, Argentina",Machine Learning Engineer,Kavak.com,https://ar.linkedin.com/jobs/view/machine-learning-engineer-at-kavak-com-3213552891?refId=0dguUHb9KykI7iZgHxG2BA%3D%3D&trackingId=8nvdmHFdw8Vp5B9JzCOlAg%3D%3D&position=4&pageNum=0&trk=public_jobs_jserp-result_search-card,0,2,8,6.808168108,1741,28.56
Argentina,"Buenos Aires, Buenos Aires Province, Argentina",Data Scientist - ID: 220006RZ,Prosegur,https://ar.linkedin.com/jobs/view/data-scientist-id-220006rz-at-prosegur-3312259464?refId=0dguUHb9KykI7iZgHxG2BA%3D%3D&trackingId=SGTjXJGFAO47QZsOJTd9VA%3D%3D&position=5&pageNum=0&trk=public_jobs_jserp-result_search-card,0,3,7,6.148625549,1844,28.56
Argentina,"Buenos Aires, Buenos Aires Province, Argentina",Data Science - Data & AI,Accenture Argentina,https://ar.linkedin.com/jobs/view/data-science-data-ai-at-accenture-argentina-3292870802?refId=0dguUHb9KykI7iZgHxG2BA%3D%3D&trackingId=HEv0mTrQNGCKeXhxyL3KVA%3D%3D&position=6&pageNum=0&trk=public_jobs_jserp-result_search-card,0,3,8,1.834842037,1997,28.56
Argentina,"Buenos Aires Province, Argentina",ARG - Data Scientist,Movistar (Telefónica Hispam),https://ar.linkedin.com/jobs/view/arg-data-scientist-at-movistar-telef%C3%B3nica-hispam-3293135645?refId=0dguUHb9KykI7iZgHxG2BA%3D%3D&trackingId=i1J7T8xgGi2GLEjM%2BQSgtQ%3D%3D&position=7&pageNum=0&trk=public_jobs_jserp-result_search-card,0,2,6,5.922146792,1434,28.56
